calibration_version,support_class,offense,u,g,held_out,coverage_before_80,coverage_after_80,source
uncertainty_calibration_v1,model,aggravated_assault,0.0,0.0,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.05,0.0365103381841559,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.1,0.07478625196947547,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.2,0.15369745946786553,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.3,0.2513667124189025,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.4,0.3698336456810226,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.5,0.7198290735843638,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.6,0.7705024250789554,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.7,0.8135482477581228,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.8,0.8548063361578813,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.9,0.9028747459582064,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,0.95,0.9309164325923354,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,aggravated_assault,1.0,1.0,True,0.7988579549242363,0.7659243648441497,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.0,0.0,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.05,0.04619504006070998,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.1,0.07791350296201949,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.2,0.1514356712335666,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.3,0.23451605271366333,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.4,0.37474108694693636,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.5,0.7387007823356079,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.6,0.7826234641497263,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.7,0.8268301884670505,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.8,0.8714136167455926,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.9,0.9206742323260837,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,0.95,0.943771472806171,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,burglary,1.0,1.0,True,0.8186339068854203,0.765613740379628,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.0,0.0,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.05,0.10036106865745635,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.1,0.1611299643013038,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.2,0.2645754356537852,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.3,0.3868863433637476,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.4,0.5463346099661467,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.5,0.7436737938010928,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.6,0.7855991978892208,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.7,0.8293243606499695,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.8,0.8735434871599967,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.9,0.915724807687891,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,0.95,0.9376747733543737,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,larceny,1.0,1.0,True,0.7256517867382853,0.7827821800375087,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,motor_vehicle_theft,0.0,0.0,True,0.7824803799556777,0.7557645850143657,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,motor_vehicle_theft,0.05,0.05108801935048665,True,0.7824803799556777,0.7557645850143657,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,motor_vehicle_theft,0.1,0.09344846698990106,True,0.7824803799556777,0.7557645850143657,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,motor_vehicle_theft,0.2,0.18210752822053985,True,0.7824803799556777,0.7557645850143657,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
uncertainty_calibration_v1,model,motor_vehicle_theft,0.3,0.28876315040823974,True,0.7824803799556777,0.7557645850143657,"scripts/diagnostics/uncertainty_calibration.py; model=leave-city-out on benchmark_registry_v1 with nested mixture weights, direct=leave-year-out within city; split-conformal PIT map fit on the calibration half, coverage measured on the test half"
