ori,state_fips,block_group_geoid,weight_share,geometry_source_type,geometry_source_ref,footprint_note
TX2270500,48,484530368002,0.163584058585770,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530454003,0.141328940091588,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530006012,0.134150684531703,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530366001,0.113435802117827,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530004013,0.097737117398633,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530324001,0.051364773521562,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530366002,0.047518034298971,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530016023,0.044312432782460,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530003052,0.037872056505596,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
TX2270500,48,484530007001,0.031956942553065,official_ut_austin_site_polygons_plus_utpd_west_campus_plus_travis_paisano_parcel,https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/UTM_Basemap_Color_250225/FeatureServer/518 | https://www.arcgis.com/sharing/rest/content/items/d2ac2133c53649028cc421210ea01f7a?f=json | https://services9.arcgis.com/w9x0fkENXvuWZY26/arcgis/rest/services/Police_Districts_View/FeatureServer/0 | https://services7.arcgis.com/Q6vsXnxTnYcWB7qg/ArcGIS/rest/services/TRAVIS_PARCELS/FeatureServer/0/query?where=Prop_ID%3D%27103090%27&outFields=Prop_ID%2COWNER_NAME%2CGIS_AREA%2CGIS_AREA_U%2CSITUS_ADDR%2CLEGAL_DESC&returnGeometry=true&f=geojson,"Union of exact official UT Austin site polygons for UT Main Campus, Pickle Research Campus, Bee Caves Research Center, Brackenridge tract, Johnson Wildflower Center, Wright-Whitaker Sports Complex, and UT Elementary School; plus the live UTPD district 7 West Campus polygon and Travis parcel 103090 for Paisano Ranch; intersected with 2020 Texas TIGER block groups using EPSG:5070 area shares. Oversized non-campus overhangs from other live police districts were excluded after QA."
